business_unit,month,service,workload_count,allocated_cost_gbp,share_of_bu_pct,variance_vs_prior_month_pct
Procurement,2025-12-01,SQL Server,1,513.67,1.59,5.5
Procurement,2025-12-01,Streaming Ingest,1,132.73,0.41,9.4
Procurement,2025-12-01,Sysplex Coupling,1,7782.49,24.16,8.04
Procurement,2025-12-01,Tape Virtualisation,3,3538.45,10.99,16.14
Procurement,2025-12-01,VSAM Storage,1,2136.61,6.63,16.65
Procurement,2026-01-01,API Gateway,1,51.38,0.17,-1.31
Procurement,2026-01-01,Active Directory,2,718.58,2.38,-5.71
Procurement,2026-01-01,CICS Transaction Server,1,3300.53,10.92,-10.12
Procurement,2026-01-01,Compute Instances,2,191.31,0.63,-0.78
Procurement,2026-01-01,Container Registry,1,53.77,0.18,1.45
Procurement,2026-01-01,Content Delivery,1,121.46,0.4,2.61
Procurement,2026-01-01,Data Warehouse,1,113.99,0.38,1.44
Procurement,2026-01-01,IMS Transaction Manager,3,5548.34,18.36,-8.56
Procurement,2026-01-01,JCL Scheduler,2,5364.43,17.75,-6.08
Procurement,2026-01-01,Kubernetes Service,1,63.68,0.21,-5.45
Procurement,2026-01-01,Log Analytics,1,79.49,0.26,-0.41
Procurement,2026-01-01,Machine Learning Platform,1,132.18,0.44,-3.38
Procurement,2026-01-01,Managed PostgreSQL,1,40.26,0.13,-5.36
Procurement,2026-01-01,Message Queue,2,381.89,1.26,-3.32
Procurement,2026-01-01,Object Storage,2,265.88,0.88,-2.97
Procurement,2026-01-01,Oracle Database,1,163.12,0.54,-0.75
Procurement,2026-01-01,Red Hat Enterprise Linux,1,204.07,0.68,1.0
Procurement,2026-01-01,SQL Server,1,517.89,1.71,0.82
Procurement,2026-01-01,Streaming Ingest,1,124.25,0.41,-6.39
Procurement,2026-01-01,Sysplex Coupling,1,7537.16,24.95,-3.15
Procurement,2026-01-01,Tape Virtualisation,3,3341.91,11.06,-5.55
Procurement,2026-01-01,VSAM Storage,1,1899.33,6.29,-11.11
Procurement,2026-02-01,API Gateway,1,46.49,0.17,-9.52
Procurement,2026-02-01,Active Directory,2,674.15,2.48,-6.18
Procurement,2026-02-01,CICS Transaction Server,1,3062.25,11.24,-7.22
Procurement,2026-02-01,Compute Instances,2,169.21,0.62,-11.55
Procurement,2026-02-01,Container Registry,1,46.3,0.17,-13.89
Procurement,2026-02-01,Content Delivery,1,108.39,0.4,-10.76
Procurement,2026-02-01,Data Warehouse,1,102.67,0.38,-9.93
Procurement,2026-02-01,IMS Transaction Manager,3,5063.62,18.59,-8.74
Procurement,2026-02-01,JCL Scheduler,2,4929.51,18.1,-8.11
Procurement,2026-02-01,Kubernetes Service,1,59.82,0.22,-6.06
Procurement,2026-02-01,Log Analytics,1,72.44,0.27,-8.87
Procurement,2026-02-01,Machine Learning Platform,1,122.58,0.45,-7.26
Procurement,2026-02-01,Managed PostgreSQL,1,36.22,0.13,-10.03
Procurement,2026-02-01,Message Queue,2,342.34,1.26,-10.36
Procurement,2026-02-01,Object Storage,2,238.67,0.88,-10.23
Procurement,2026-02-01,Oracle Database,1,144.99,0.53,-11.11
Procurement,2026-02-01,Red Hat Enterprise Linux,1,185.09,0.68,-9.3
Procurement,2026-02-01,SQL Server,1,466.67,1.71,-9.89
Procurement,2026-02-01,Streaming Ingest,1,115.67,0.42,-6.91
Procurement,2026-02-01,Sysplex Coupling,1,6488.04,23.82,-13.92
Procurement,2026-02-01,Tape Virtualisation,3,3008.24,11.05,-9.98
Procurement,2026-02-01,VSAM Storage,1,1751.15,6.43,-7.8
Procurement,2026-03-01,API Gateway,1,51.48,0.16,10.73
Procurement,2026-03-01,Active Directory,2,719.73,2.26,6.76
Procurement,2026-03-01,CICS Transaction Server,1,3645.93,11.46,19.06
Procurement,2026-03-01,Compute Instances,2,185.08,0.58,9.38
Procurement,2026-03-01,Container Registry,1,52.3,0.16,12.96
Procurement,2026-03-01,Content Delivery,1,118.42,0.37,9.25
Procurement,2026-03-01,Data Warehouse,1,112.67,0.35,9.74
Procurement,2026-03-01,IMS Transaction Manager,3,5906.13,18.56,16.64
Procurement,2026-03-01,JCL Scheduler,2,5596.13,17.58,13.52
Procurement,2026-03-01,Kubernetes Service,1,64.74,0.2,8.22
Procurement,2026-03-01,Log Analytics,1,82.36,0.26,13.69
Procurement,2026-03-01,Machine Learning Platform,1,128.17,0.4,4.56
Procurement,2026-03-01,Managed PostgreSQL,1,39.14,0.12,8.06
Procurement,2026-03-01,Message Queue,2,378.83,1.19,10.66
Procurement,2026-03-01,Object Storage,2,268.24,0.84,12.39
Procurement,2026-03-01,Oracle Database,1,157.03,0.49,8.3
Procurement,2026-03-01,Red Hat Enterprise Linux,1,198.73,0.62,7.37
Procurement,2026-03-01,SQL Server,1,510.82,1.61,9.46
Procurement,2026-03-01,Streaming Ingest,1,128.58,0.4,11.16
Procurement,2026-03-01,Sysplex Coupling,1,7904.29,24.84,21.83
Procurement,2026-03-01,Tape Virtualisation,3,3462.17,10.88,15.09
Procurement,2026-03-01,VSAM Storage,1,2112.54,6.64,20.64
Procurement,2026-04-01,API Gateway,1,48.75,0.16,-5.3
Procurement,2026-04-01,Active Directory,2,701.88,2.34,-2.48
Procurement,2026-04-01,CICS Transaction Server,1,3347.8,11.16,-8.18
Procurement,2026-04-01,Compute Instances,2,189.25,0.63,2.25
Procurement,2026-04-01,Container Registry,1,49.94,0.17,-4.51
Procurement,2026-04-01,Content Delivery,1,118.73,0.4,0.26
Procurement,2026-04-01,Data Warehouse,1,112.87,0.38,0.18
Procurement,2026-04-01,IMS Transaction Manager,3,5492.41,18.31,-7.0
Procurement,2026-04-01,JCL Scheduler,2,5388.41,17.96,-3.71
Procurement,2026-04-01,Kubernetes Service,1,63.97,0.21,-1.19
Procurement,2026-04-01,Log Analytics,1,79.14,0.26,-3.91
Procurement,2026-04-01,Machine Learning Platform,1,129.93,0.43,1.37
Procurement,2026-04-01,Managed PostgreSQL,1,40.29,0.13,2.94
Procurement,2026-04-01,Message Queue,2,365.77,1.22,-3.45
Procurement,2026-04-01,Object Storage,2,263.91,0.88,-1.61
Procurement,2026-04-01,Oracle Database,1,154.49,0.52,-1.62
Procurement,2026-04-01,Red Hat Enterprise Linux,1,202.06,0.67,1.68
Procurement,2026-04-01,SQL Server,1,490.13,1.63,-4.05
Procurement,2026-04-01,Streaming Ingest,1,126.35,0.42,-1.73
Procurement,2026-04-01,Sysplex Coupling,1,7485.44,24.96,-5.3
Procurement,2026-04-01,Tape Virtualisation,3,3271.43,10.91,-5.51
Procurement,2026-04-01,VSAM Storage,1,1871.91,6.24,-11.39
Procurement,2026-05-01,API Gateway,1,49.98,0.17,2.52
Procurement,2026-05-01,Active Directory,2,712.46,2.4,1.51
Procurement,2026-05-01,CICS Transaction Server,1,3326.08,11.19,-0.65
Procurement,2026-05-01,Compute Instances,2,190.03,0.64,0.41
Procurement,2026-05-01,Container Registry,1,49.76,0.17,-0.36
Procurement,2026-05-01,Content Delivery,1,119.76,0.4,0.87
Procurement,2026-05-01,Data Warehouse,1,113.71,0.38,0.74
Procurement,2026-05-01,IMS Transaction Manager,3,5505.89,18.52,0.25
Procurement,2026-05-01,JCL Scheduler,2,5255.71,17.68,-2.46
Procurement,2026-05-01,Kubernetes Service,1,64.65,0.22,1.06
Procurement,2026-05-01,Log Analytics,1,79.3,0.27,0.2
Procurement,2026-05-01,Machine Learning Platform,1,129.72,0.44,-0.16
Procurement,2026-05-01,Managed PostgreSQL,1,41.08,0.14,1.96
Procurement,2026-05-01,Message Queue,2,380.77,1.28,4.1
Procurement,2026-05-01,Object Storage,2,264.54,0.89,0.24
Procurement,2026-05-01,Oracle Database,1,156.33,0.53,1.19
Procurement,2026-05-01,Red Hat Enterprise Linux,1,191.15,0.64,-5.4
Procurement,2026-05-01,SQL Server,1,506.24,1.7,3.29
Procurement,2026-05-01,Streaming Ingest,1,127.85,0.43,1.19
Procurement,2026-05-01,Sysplex Coupling,1,7328.56,24.65,-2.1
Procurement,2026-05-01,Tape Virtualisation,3,3217.33,10.82,-1.65
Procurement,2026-05-01,VSAM Storage,1,1915.99,6.45,2.35
Procurement,2026-06-01,API Gateway,1,47.47,0.15,-5.02
Procurement,2026-06-01,Active Directory,2,711.4,2.27,-0.15
Procurement,2026-06-01,CICS Transaction Server,1,3469.75,11.08,4.32
Procurement,2026-06-01,Compute Instances,2,183.07,0.58,-3.66
Procurement,2026-06-01,Container Registry,1,51.74,0.17,3.98
Procurement,2026-06-01,Content Delivery,1,118.52,0.38,-1.04
Procurement,2026-06-01,Data Warehouse,1,112.39,0.36,-1.16
Procurement,2026-06-01,IMS Transaction Manager,3,5905.92,18.87,7.27
Procurement,2026-06-01,JCL Scheduler,2,5706.23,18.23,8.57
Procurement,2026-06-01,Kubernetes Service,1,62.24,0.2,-3.73
Procurement,2026-06-01,Log Analytics,1,78.17,0.25,-1.42
Procurement,2026-06-01,Machine Learning Platform,1,130.21,0.42,0.38
Procurement,2026-06-01,Managed PostgreSQL,1,39.6,0.13,-3.6
Procurement,2026-06-01,Message Queue,2,370.23,1.18,-2.77
Procurement,2026-06-01,Object Storage,2,263.87,0.84,-0.25
Procurement,2026-06-01,Oracle Database,1,153.84,0.49,-1.59
Procurement,2026-06-01,Red Hat Enterprise Linux,1,193.21,0.62,1.08
Procurement,2026-06-01,SQL Server,1,500.68,1.6,-1.1
Procurement,2026-06-01,Streaming Ingest,1,121.94,0.39,-4.62
Procurement,2026-06-01,Sysplex Coupling,1,7630.44,24.38,4.12
Procurement,2026-06-01,Tape Virtualisation,3,3410.69,10.9,6.01
Procurement,2026-06-01,VSAM Storage,1,2041.27,6.52,6.54
Procurement,2026-07-01,API Gateway,1,50.87,0.16,7.16
Procurement,2026-07-01,Active Directory,2,730.77,2.36,2.72
Procurement,2026-07-01,CICS Transaction Server,1,3387.22,10.95,-2.38
Procurement,2026-07-01,Compute Instances,2,193.35,0.63,5.62
Procurement,2026-07-01,Container Registry,1,51.31,0.17,-0.83
Procurement,2026-07-01,Content Delivery,1,123.31,0.4,4.04
Procurement,2026-07-01,Data Warehouse,1,116.86,0.38,3.98
Procurement,2026-07-01,IMS Transaction Manager,3,5732.05,18.53,-2.94
Procurement,2026-07-01,JCL Scheduler,2,5464.43,17.66,-4.24
Procurement,2026-07-01,Kubernetes Service,1,67.19,0.22,7.95
Procurement,2026-07-01,Log Analytics,1,81.61,0.26,4.4
Procurement,2026-07-01,Machine Learning Platform,1,137.29,0.44,5.44
Procurement,2026-07-01,Managed PostgreSQL,1,41.18,0.13,3.99
Procurement,2026-07-01,Message Queue,2,382.77,1.24,3.39
Procurement,2026-07-01,Object Storage,2,271.92,0.88,3.05
Procurement,2026-07-01,Oracle Database,1,165.37,0.53,7.49
Procurement,2026-07-01,Red Hat Enterprise Linux,1,212.03,0.69,9.74
Procurement,2026-07-01,SQL Server,1,525.58,1.7,4.97
Procurement,2026-07-01,Streaming Ingest,1,130.12,0.42,6.71
Procurement,2026-07-01,Sysplex Coupling,1,7740.25,25.02,1.44
Procurement,2026-07-01,Tape Virtualisation,3,3305.78,10.69,-3.08
Procurement,2026-07-01,VSAM Storage,1,2023.56,6.54,-0.87
Procurement,2026-08-01,API Gateway,1,49.39,0.16,-2.91
Procurement,2026-08-01,Active Directory,2,726.16,2.4,-0.63
Procurement,2026-08-01,CICS Transaction Server,1,3519.31,11.64,3.9
Procurement,2026-08-01,Compute Instances,2,187.63,0.62,-2.96
Procurement,2026-08-01,Container Registry,1,52.6,0.17,2.51
Procurement,2026-08-01,Content Delivery,1,119.41,0.39,-3.16
Procurement,2026-08-01,Data Warehouse,1,110.32,0.36,-5.6
Procurement,2026-08-01,IMS Transaction Manager,3,5577.06,18.44,-2.7
Procurement,2026-08-01,JCL Scheduler,2,5347.76,17.68,-2.14
Procurement,2026-08-01,Kubernetes Service,1,67.15,0.22,-0.06
Procurement,2026-08-01,Log Analytics,1,76.85,0.25,-5.83
Procurement,2026-08-01,Machine Learning Platform,1,134.66,0.45,-1.92
Procurement,2026-08-01,Managed PostgreSQL,1,39.31,0.13,-4.54
Procurement,2026-08-01,Message Queue,2,381.26,1.26,-0.39
Procurement,2026-08-01,Object Storage,2,265.72,0.88,-2.28
Procurement,2026-08-01,Oracle Database,1,158.83,0.53,-3.95
Procurement,2026-08-01,Red Hat Enterprise Linux,1,195.07,0.64,-8.0
Procurement,2026-08-01,SQL Server,1,509.36,1.68,-3.09
Procurement,2026-08-01,Streaming Ingest,1,130.95,0.43,0.64
Procurement,2026-08-01,Sysplex Coupling,1,7411.65,24.51,-4.25
Procurement,2026-08-01,Tape Virtualisation,3,3228.71,10.68,-2.33
Procurement,2026-08-01,VSAM Storage,1,1955.59,6.47,-3.36
Procurement,2026-09-01,API Gateway,1,49.7,0.16,0.63
Procurement,2026-09-01,Active Directory,2,715.11,2.32,-1.52
Procurement,2026-09-01,CICS Transaction Server,1,3454.3,11.19,-1.85
Procurement,2026-09-01,Compute Instances,2,183.61,0.59,-2.14
Procurement,2026-09-01,Container Registry,1,50.81,0.16,-3.4
Procurement,2026-09-01,Content Delivery,1,114.41,0.37,-4.19
Procurement,2026-09-01,Data Warehouse,1,109.32,0.35,-0.91
Procurement,2026-09-01,IMS Transaction Manager,3,5783.25,18.73,3.7
Procurement,2026-09-01,JCL Scheduler,2,5415.07,17.54,1.26
Procurement,2026-09-01,Kubernetes Service,1,62.67,0.2,-6.67
Procurement,2026-09-01,Log Analytics,1,76.61,0.25,-0.31
Procurement,2026-09-01,Machine Learning Platform,1,130.9,0.42,-2.79
Procurement,2026-09-01,Managed PostgreSQL,1,40.03,0.13,1.83
Procurement,2026-09-01,Message Queue,2,374.59,1.21,-1.75
Procurement,2026-09-01,Object Storage,2,262.3,0.85,-1.29
Procurement,2026-09-01,Oracle Database,1,154.87,0.5,-2.49
Procurement,2026-09-01,Red Hat Enterprise Linux,1,189.25,0.61,-2.98
Procurement,2026-09-01,SQL Server,1,480.95,1.56,-5.58
Procurement,2026-09-01,Streaming Ingest,1,124.7,0.4,-4.77
Procurement,2026-09-01,Sysplex Coupling,1,7564.65,24.5,2.06
Procurement,2026-09-01,Tape Virtualisation,3,3551.1,11.5,9.99
Procurement,2026-09-01,VSAM Storage,1,1988.75,6.44,1.7
Retail Banking,2025-10-01,API Gateway,2,724.0,3.43,
Retail Banking,2025-10-01,Active Directory,2,372.01,1.76,
Retail Banking,2025-10-01,Block Storage,2,748.38,3.54,
Retail Banking,2025-10-01,COBOL Batch,2,5120.69,24.26,
Retail Banking,2025-10-01,Compute Instances,1,86.97,0.41,
Retail Banking,2025-10-01,Container Registry,2,694.55,3.29,
Retail Banking,2025-10-01,Db2 for z/OS,1,2838.59,13.45,
Retail Banking,2025-10-01,F5 Load Balancing,1,58.24,0.28,
Retail Banking,2025-10-01,IMS Transaction Manager,1,1382.08,6.55,
Retail Banking,2025-10-01,Kubernetes Service,1,548.9,2.6,
Retail Banking,2025-10-01,Machine Learning Platform,1,266.77,1.26,
Retail Banking,2025-10-01,Managed PostgreSQL,3,232.31,1.1,
Retail Banking,2025-10-01,Managed Redis,2,526.47,2.49,
Retail Banking,2025-10-01,Nagios Monitoring,1,81.4,0.39,
Retail Banking,2025-10-01,NetApp Storage,2,795.78,3.77,
Retail Banking,2025-10-01,Object Storage,1,293.82,1.39,
Retail Banking,2025-10-01,Red Hat Enterprise Linux,1,106.59,0.5,
Retail Banking,2025-10-01,Secrets Manager,1,50.34,0.24,
Retail Banking,2025-10-01,Serverless Functions,1,230.46,1.09,
Retail Banking,2025-10-01,Streaming Ingest,1,74.92,0.35,
Retail Banking,2025-10-01,Tape Virtualisation,2,3326.45,15.76,
Retail Banking,2025-10-01,Tomcat,2,693.88,3.29,
Retail Banking,2025-10-01,VMware vSphere,2,509.59,2.41,
Retail Banking,2025-10-01,Veeam Backup,4,777.97,3.69,
Retail Banking,2025-10-01,WebSphere Application Server,1,408.77,1.94,
Retail Banking,2025-10-01,Windows Server,1,161.39,0.76,
Retail Banking,2025-11-01,API Gateway,2,657.62,3.38,-9.17
Retail Banking,2025-11-01,Active Directory,2,348.33,1.79,-6.37
Retail Banking,2025-11-01,Block Storage,2,682.99,3.51,-8.74
Retail Banking,2025-11-01,COBOL Batch,2,4659.14,23.92,-9.01
Retail Banking,2025-11-01,Compute Instances,1,83.13,0.43,-4.42
Retail Banking,2025-11-01,Container Registry,2,642.49,3.3,-7.5
Retail Banking,2025-11-01,Db2 for z/OS,1,2642.38,13.56,-6.91
Retail Banking,2025-11-01,F5 Load Balancing,1,54.91,0.28,-5.72
Retail Banking,2025-11-01,IMS Transaction Manager,1,1254.85,6.44,-9.21
Retail Banking,2025-11-01,Kubernetes Service,1,498.51,2.56,-9.18
Retail Banking,2025-11-01,Machine Learning Platform,1,256.58,1.32,-3.82
Retail Banking,2025-11-01,Managed PostgreSQL,3,219.35,1.13,-5.58
Retail Banking,2025-11-01,Managed Redis,2,492.93,2.53,-6.37
Retail Banking,2025-11-01,Nagios Monitoring,1,73.37,0.38,-9.86
Retail Banking,2025-11-01,NetApp Storage,2,731.39,3.75,-8.09
Retail Banking,2025-11-01,Object Storage,1,267.84,1.37,-8.84
Retail Banking,2025-11-01,Red Hat Enterprise Linux,1,97.93,0.5,-8.12
Retail Banking,2025-11-01,Secrets Manager,1,49.88,0.26,-0.91
Retail Banking,2025-11-01,Serverless Functions,1,216.91,1.11,-5.88
Retail Banking,2025-11-01,Streaming Ingest,1,68.59,0.35,-8.45
Retail Banking,2025-11-01,Tape Virtualisation,2,3071.51,15.77,-7.66
Retail Banking,2025-11-01,Tomcat,2,654.72,3.36,-5.64
Retail Banking,2025-11-01,VMware vSphere,2,464.51,2.38,-8.85
Retail Banking,2025-11-01,Veeam Backup,4,752.45,3.86,-3.28
Retail Banking,2025-11-01,WebSphere Application Server,1,385.02,1.98,-5.81
Retail Banking,2025-11-01,Windows Server,1,152.31,0.78,-5.63
Retail Banking,2025-12-01,API Gateway,2,707.19,3.26,7.54
Retail Banking,2025-12-01,Active Directory,2,384.7,1.77,10.44
Retail Banking,2025-12-01,Block Storage,2,725.62,3.34,6.24
Retail Banking,2025-12-01,COBOL Batch,2,5354.15,24.65,14.92
Retail Banking,2025-12-01,Compute Instances,1,91.23,0.42,9.74
Retail Banking,2025-12-01,Container Registry,2,689.92,3.18,7.38
Retail Banking,2025-12-01,Db2 for z/OS,1,3039.53,13.99,15.03
Retail Banking,2025-12-01,F5 Load Balancing,1,60.84,0.28,10.8
Retail Banking,2025-12-01,IMS Transaction Manager,1,1434.78,6.61,14.34
Retail Banking,2025-12-01,Kubernetes Service,1,529.82,2.44,6.28
Retail Banking,2025-12-01,Machine Learning Platform,1,273.85,1.26,6.73
Retail Banking,2025-12-01,Managed PostgreSQL,3,235.55,1.08,7.39
Retail Banking,2025-12-01,Managed Redis,2,529.37,2.44,7.39
Retail Banking,2025-12-01,Nagios Monitoring,1,80.6,0.37,9.85
Retail Banking,2025-12-01,NetApp Storage,2,784.05,3.61,7.2
Retail Banking,2025-12-01,Object Storage,1,294.15,1.35,9.82
Retail Banking,2025-12-01,Red Hat Enterprise Linux,1,104.8,0.48,7.02
Retail Banking,2025-12-01,Secrets Manager,1,51.58,0.24,3.41
Retail Banking,2025-12-01,Serverless Functions,1,230.81,1.06,6.41
Retail Banking,2025-12-01,Streaming Ingest,1,75.94,0.35,10.72
Retail Banking,2025-12-01,Tape Virtualisation,2,3480.75,16.03,13.32
Retail Banking,2025-12-01,Tomcat,2,696.68,3.21,6.41
Retail Banking,2025-12-01,VMware vSphere,2,504.47,2.32,8.6
Retail Banking,2025-12-01,Veeam Backup,4,785.95,3.62,4.45
Retail Banking,2025-12-01,WebSphere Application Server,1,412.48,1.9,7.13
Retail Banking,2025-12-01,Windows Server,1,160.59,0.74,5.44
Retail Banking,2026-01-01,API Gateway,2,701.63,3.41,-0.79
Retail Banking,2026-01-01,Active Directory,2,381.58,1.86,-0.81
Retail Banking,2026-01-01,Block Storage,2,732.04,3.56,0.88
Retail Banking,2026-01-01,COBOL Batch,2,4995.93,24.29,-6.69
Retail Banking,2026-01-01,Compute Instances,1,86.95,0.42,-4.69
Retail Banking,2026-01-01,Container Registry,2,681.21,3.31,-1.26
Retail Banking,2026-01-01,Db2 for z/OS,1,2723.15,13.24,-10.41
Retail Banking,2026-01-01,F5 Load Balancing,1,61.62,0.3,1.28
Retail Banking,2026-01-01,IMS Transaction Manager,1,1297.49,6.31,-9.57
Retail Banking,2026-01-01,Kubernetes Service,1,532.66,2.59,0.54
Retail Banking,2026-01-01,Machine Learning Platform,1,271.09,1.32,-1.01
Retail Banking,2026-01-01,Managed PostgreSQL,3,226.88,1.1,-3.68
Retail Banking,2026-01-01,Managed Redis,2,531.46,2.58,0.39
Retail Banking,2026-01-01,Nagios Monitoring,1,78.15,0.38,-3.04
Retail Banking,2026-01-01,NetApp Storage,2,764.68,3.72,-2.47
Retail Banking,2026-01-01,Object Storage,1,286.27,1.39,-2.68
Retail Banking,2026-01-01,Red Hat Enterprise Linux,1,101.6,0.49,-3.05
Retail Banking,2026-01-01,Secrets Manager,1,50.9,0.25,-1.32
Retail Banking,2026-01-01,Serverless Functions,1,229.5,1.12,-0.57
Retail Banking,2026-01-01,Streaming Ingest,1,72.84,0.35,-4.08
Retail Banking,2026-01-01,Tape Virtualisation,2,3251.41,15.81,-6.59
Retail Banking,2026-01-01,Tomcat,2,690.22,3.36,-0.93
Retail Banking,2026-01-01,VMware vSphere,2,493.03,2.4,-2.27
Retail Banking,2026-01-01,Veeam Backup,4,775.28,3.77,-1.36
Retail Banking,2026-01-01,WebSphere Application Server,1,392.22,1.91,-4.91
Retail Banking,2026-01-01,Windows Server,1,156.51,0.76,-2.54
Retail Banking,2026-02-01,API Gateway,2,618.73,3.29,-11.82
Retail Banking,2026-02-01,Active Directory,2,335.8,1.79,-12.0
Retail Banking,2026-02-01,Block Storage,2,656.67,3.5,-10.3
Retail Banking,2026-02-01,COBOL Batch,2,4630.51,24.65,-7.31
Retail Banking,2026-02-01,Compute Instances,1,76.17,0.41,-12.4
Retail Banking,2026-02-01,Container Registry,2,610.26,3.25,-10.42
Retail Banking,2026-02-01,Db2 for z/OS,1,2525.73,13.45,-7.25
Retail Banking,2026-02-01,F5 Load Balancing,1,52.74,0.28,-14.41
Retail Banking,2026-02-01,IMS Transaction Manager,1,1178.05,6.27,-9.21
Retail Banking,2026-02-01,Kubernetes Service,1,476.47,2.54,-10.55
Retail Banking,2026-02-01,Machine Learning Platform,1,242.63,1.29,-10.5
Retail Banking,2026-02-01,Managed PostgreSQL,3,212.39,1.13,-6.39
Retail Banking,2026-02-01,Managed Redis,2,498.16,2.65,-6.27
Retail Banking,2026-02-01,Nagios Monitoring,1,68.43,0.36,-12.44
Retail Banking,2026-02-01,NetApp Storage,2,701.45,3.73,-8.27
Retail Banking,2026-02-01,Object Storage,1,256.96,1.37,-10.24
Retail Banking,2026-02-01,Red Hat Enterprise Linux,1,91.14,0.49,-10.3
Retail Banking,2026-02-01,Secrets Manager,1,46.11,0.25,-9.41
Retail Banking,2026-02-01,Serverless Functions,1,203.94,1.09,-11.14
Retail Banking,2026-02-01,Streaming Ingest,1,68.52,0.36,-5.93
Retail Banking,2026-02-01,Tape Virtualisation,2,2946.23,15.68,-9.39
Retail Banking,2026-02-01,Tomcat,2,634.45,3.38,-8.08
Retail Banking,2026-02-01,VMware vSphere,2,449.25,2.39,-8.88
Retail Banking,2026-02-01,Veeam Backup,4,698.23,3.72,-9.94
Retail Banking,2026-02-01,WebSphere Application Server,1,367.34,1.96,-6.34
Retail Banking,2026-02-01,Windows Server,1,138.63,0.74,-11.42
Retail Banking,2026-03-01,API Gateway,2,697.67,3.25,12.76
Retail Banking,2026-03-01,Active Directory,2,370.21,1.73,10.25
Retail Banking,2026-03-01,Block Storage,2,757.87,3.53,15.41
Retail Banking,2026-03-01,COBOL Batch,2,5413.32,25.24,16.91
Retail Banking,2026-03-01,Compute Instances,1,85.01,0.4,11.61
Retail Banking,2026-03-01,Container Registry,2,661.16,3.08,8.34
Retail Banking,2026-03-01,Db2 for z/OS,1,2848.07,13.28,12.76
Retail Banking,2026-03-01,F5 Load Balancing,1,60.68,0.28,15.05
Retail Banking,2026-03-01,IMS Transaction Manager,1,1411.83,6.58,19.84
Retail Banking,2026-03-01,Kubernetes Service,1,508.73,2.37,6.77
Retail Banking,2026-03-01,Machine Learning Platform,1,271.69,1.27,11.98
