region,alert_date,alert_level,in_alert_season,consecutive_days_at_level,issued_at
South West,2025-11-18,Green,False,56,2025-11-18T09:00:00
South West,2025-11-19,Green,False,57,2025-11-19T09:00:00
South West,2025-11-20,Green,False,58,2025-11-20T09:00:00
South West,2025-11-21,Green,False,59,2025-11-21T09:00:00
South West,2025-11-22,Green,False,60,2025-11-22T09:00:00
South West,2025-11-23,Green,False,61,2025-11-23T09:00:00
South West,2025-11-24,Green,False,62,2025-11-24T09:00:00
South West,2025-11-25,Green,False,63,2025-11-25T09:00:00
South West,2025-11-26,Green,False,64,2025-11-26T09:00:00
South West,2025-11-27,Green,False,65,2025-11-27T09:00:00
South West,2025-11-28,Green,False,66,2025-11-28T09:00:00
South West,2025-11-29,Green,False,67,2025-11-29T09:00:00
South West,2025-11-30,Green,False,68,2025-11-30T09:00:00
South West,2025-12-01,Green,False,69,2025-12-01T09:00:00
South West,2025-12-02,Green,False,70,2025-12-02T09:00:00
South West,2025-12-03,Green,False,71,2025-12-03T09:00:00
South West,2025-12-04,Green,False,72,2025-12-04T09:00:00
South West,2025-12-05,Green,False,73,2025-12-05T09:00:00
South West,2025-12-06,Green,False,74,2025-12-06T09:00:00
South West,2025-12-07,Green,False,75,2025-12-07T09:00:00
South West,2025-12-08,Green,False,76,2025-12-08T09:00:00
South West,2025-12-09,Green,False,77,2025-12-09T09:00:00
South West,2025-12-10,Green,False,78,2025-12-10T09:00:00
South West,2025-12-11,Green,False,79,2025-12-11T09:00:00
South West,2025-12-12,Green,False,80,2025-12-12T09:00:00
South West,2025-12-13,Green,False,81,2025-12-13T09:00:00
South West,2025-12-14,Green,False,82,2025-12-14T09:00:00
South West,2025-12-15,Green,False,83,2025-12-15T09:00:00
South West,2025-12-16,Green,False,84,2025-12-16T09:00:00
South West,2025-12-17,Green,False,85,2025-12-17T09:00:00
South West,2025-12-18,Green,False,86,2025-12-18T09:00:00
South West,2025-12-19,Green,False,87,2025-12-19T09:00:00
South West,2025-12-20,Green,False,88,2025-12-20T09:00:00
South West,2025-12-21,Green,False,89,2025-12-21T09:00:00
South West,2025-12-22,Green,False,90,2025-12-22T09:00:00
South West,2025-12-23,Green,False,91,2025-12-23T09:00:00
South West,2025-12-24,Green,False,92,2025-12-24T09:00:00
South West,2025-12-25,Green,False,93,2025-12-25T09:00:00
South West,2025-12-26,Green,False,94,2025-12-26T09:00:00
South West,2025-12-27,Green,False,95,2025-12-27T09:00:00
South West,2025-12-28,Green,False,96,2025-12-28T09:00:00
South West,2025-12-29,Green,False,97,2025-12-29T09:00:00
South West,2025-12-30,Green,False,98,2025-12-30T09:00:00
South West,2025-12-31,Green,False,99,2025-12-31T09:00:00
South West,2026-01-01,Green,False,100,2026-01-01T09:00:00
South West,2026-01-02,Green,False,101,2026-01-02T09:00:00
South West,2026-01-03,Green,False,102,2026-01-03T09:00:00
South West,2026-01-04,Green,False,103,2026-01-04T09:00:00
South West,2026-01-05,Green,False,104,2026-01-05T09:00:00
South West,2026-01-06,Green,False,105,2026-01-06T09:00:00
South West,2026-01-07,Green,False,106,2026-01-07T09:00:00
South West,2026-01-08,Green,False,107,2026-01-08T09:00:00
South West,2026-01-09,Green,False,108,2026-01-09T09:00:00
South West,2026-01-10,Green,False,109,2026-01-10T09:00:00
South West,2026-01-11,Green,False,110,2026-01-11T09:00:00
South West,2026-01-12,Green,False,111,2026-01-12T09:00:00
South West,2026-01-13,Green,False,112,2026-01-13T09:00:00
South West,2026-01-14,Green,False,113,2026-01-14T09:00:00
South West,2026-01-15,Green,False,114,2026-01-15T09:00:00
South West,2026-01-16,Green,False,115,2026-01-16T09:00:00
South West,2026-01-17,Green,False,116,2026-01-17T09:00:00
South West,2026-01-18,Green,False,117,2026-01-18T09:00:00
South West,2026-01-19,Green,False,118,2026-01-19T09:00:00
South West,2026-01-20,Green,False,119,2026-01-20T09:00:00
South West,2026-01-21,Green,False,120,2026-01-21T09:00:00
South West,2026-01-22,Green,False,121,2026-01-22T09:00:00
South West,2026-01-23,Green,False,122,2026-01-23T09:00:00
South West,2026-01-24,Green,False,123,2026-01-24T09:00:00
South West,2026-01-25,Green,False,124,2026-01-25T09:00:00
South West,2026-01-26,Green,False,125,2026-01-26T09:00:00
South West,2026-01-27,Green,False,126,2026-01-27T09:00:00
South West,2026-01-28,Green,False,127,2026-01-28T09:00:00
South West,2026-01-29,Green,False,128,2026-01-29T09:00:00
South West,2026-01-30,Green,False,129,2026-01-30T09:00:00
South West,2026-01-31,Green,False,130,2026-01-31T09:00:00
South West,2026-02-01,Green,False,131,2026-02-01T09:00:00
South West,2026-02-02,Green,False,132,2026-02-02T09:00:00
South West,2026-02-03,Green,False,133,2026-02-03T09:00:00
South West,2026-02-04,Green,False,134,2026-02-04T09:00:00
South West,2026-02-05,Green,False,135,2026-02-05T09:00:00
South West,2026-02-06,Green,False,136,2026-02-06T09:00:00
South West,2026-02-07,Green,False,137,2026-02-07T09:00:00
South West,2026-02-08,Green,False,138,2026-02-08T09:00:00
South West,2026-02-09,Green,False,139,2026-02-09T09:00:00
South West,2026-02-10,Green,False,140,2026-02-10T09:00:00
South West,2026-02-11,Green,False,141,2026-02-11T09:00:00
South West,2026-02-12,Green,False,142,2026-02-12T09:00:00
South West,2026-02-13,Green,False,143,2026-02-13T09:00:00
South West,2026-02-14,Green,False,144,2026-02-14T09:00:00
South West,2026-02-15,Green,False,145,2026-02-15T09:00:00
South West,2026-02-16,Green,False,146,2026-02-16T09:00:00
South West,2026-02-17,Green,False,147,2026-02-17T09:00:00
South West,2026-02-18,Green,False,148,2026-02-18T09:00:00
South West,2026-02-19,Green,False,149,2026-02-19T09:00:00
South West,2026-02-20,Green,False,150,2026-02-20T09:00:00
South West,2026-02-21,Green,False,151,2026-02-21T09:00:00
South West,2026-02-22,Green,False,152,2026-02-22T09:00:00
South West,2026-02-23,Green,False,153,2026-02-23T09:00:00
South West,2026-02-24,Green,False,154,2026-02-24T09:00:00
South West,2026-02-25,Green,False,155,2026-02-25T09:00:00
South West,2026-02-26,Green,False,156,2026-02-26T09:00:00
South West,2026-02-27,Green,False,157,2026-02-27T09:00:00
South West,2026-02-28,Green,False,158,2026-02-28T09:00:00
South West,2026-03-01,Green,False,159,2026-03-01T09:00:00
South West,2026-03-02,Green,False,160,2026-03-02T09:00:00
South West,2026-03-03,Green,False,161,2026-03-03T09:00:00
South West,2026-03-04,Green,False,162,2026-03-04T09:00:00
South West,2026-03-05,Green,False,163,2026-03-05T09:00:00
South West,2026-03-06,Green,False,164,2026-03-06T09:00:00
South West,2026-03-07,Green,False,165,2026-03-07T09:00:00
South West,2026-03-08,Green,False,166,2026-03-08T09:00:00
South West,2026-03-09,Green,False,167,2026-03-09T09:00:00
South West,2026-03-10,Green,False,168,2026-03-10T09:00:00
South West,2026-03-11,Green,False,169,2026-03-11T09:00:00
South West,2026-03-12,Green,False,170,2026-03-12T09:00:00
South West,2026-03-13,Green,False,171,2026-03-13T09:00:00
South West,2026-03-14,Green,False,172,2026-03-14T09:00:00
South West,2026-03-15,Green,False,173,2026-03-15T09:00:00
South West,2026-03-16,Green,False,174,2026-03-16T09:00:00
South West,2026-03-17,Green,False,175,2026-03-17T09:00:00
South West,2026-03-18,Green,False,176,2026-03-18T09:00:00
South West,2026-03-19,Green,False,177,2026-03-19T09:00:00
South West,2026-03-20,Green,False,178,2026-03-20T09:00:00
South West,2026-03-21,Green,False,179,2026-03-21T09:00:00
South West,2026-03-22,Green,False,180,2026-03-22T09:00:00
South West,2026-03-23,Green,False,181,2026-03-23T09:00:00
South West,2026-03-24,Green,False,182,2026-03-24T09:00:00
South West,2026-03-25,Green,False,183,2026-03-25T09:00:00
South West,2026-03-26,Green,False,184,2026-03-26T09:00:00
South West,2026-03-27,Green,False,185,2026-03-27T09:00:00
South West,2026-03-28,Green,False,186,2026-03-28T09:00:00
South West,2026-03-29,Green,False,187,2026-03-29T09:00:00
South West,2026-03-30,Green,False,188,2026-03-30T09:00:00
South West,2026-03-31,Green,False,189,2026-03-31T09:00:00
South West,2026-04-01,Green,False,190,2026-04-01T09:00:00
South West,2026-04-02,Green,False,191,2026-04-02T09:00:00
South West,2026-04-03,Green,False,192,2026-04-03T09:00:00
South West,2026-04-04,Green,False,193,2026-04-04T09:00:00
South West,2026-04-05,Green,False,194,2026-04-05T09:00:00
South West,2026-04-06,Green,False,195,2026-04-06T09:00:00
South West,2026-04-07,Green,False,196,2026-04-07T09:00:00
South West,2026-04-08,Green,False,197,2026-04-08T09:00:00
South West,2026-04-09,Green,False,198,2026-04-09T09:00:00
South West,2026-04-10,Green,False,199,2026-04-10T09:00:00
South West,2026-04-11,Green,False,200,2026-04-11T09:00:00
South West,2026-04-12,Green,False,201,2026-04-12T09:00:00
South West,2026-04-13,Green,False,202,2026-04-13T09:00:00
South West,2026-04-14,Green,False,203,2026-04-14T09:00:00
South West,2026-04-15,Green,False,204,2026-04-15T09:00:00
South West,2026-04-16,Green,False,205,2026-04-16T09:00:00
South West,2026-04-17,Green,False,206,2026-04-17T09:00:00
South West,2026-04-18,Green,False,207,2026-04-18T09:00:00
South West,2026-04-19,Green,False,208,2026-04-19T09:00:00
South West,2026-04-20,Green,False,209,2026-04-20T09:00:00
South West,2026-04-21,Green,False,210,2026-04-21T09:00:00
South West,2026-04-22,Green,False,211,2026-04-22T09:00:00
South West,2026-04-23,Green,False,212,2026-04-23T09:00:00
South West,2026-04-24,Green,False,213,2026-04-24T09:00:00
South West,2026-04-25,Green,False,214,2026-04-25T09:00:00
South West,2026-04-26,Green,False,215,2026-04-26T09:00:00
South West,2026-04-27,Green,False,216,2026-04-27T09:00:00
South West,2026-04-28,Green,False,217,2026-04-28T09:00:00
South West,2026-04-29,Green,False,218,2026-04-29T09:00:00
South West,2026-04-30,Green,False,219,2026-04-30T09:00:00
South West,2026-05-01,Green,False,220,2026-05-01T09:00:00
South West,2026-05-02,Green,False,221,2026-05-02T09:00:00
South West,2026-05-03,Green,False,222,2026-05-03T09:00:00
South West,2026-05-04,Green,False,223,2026-05-04T09:00:00
South West,2026-05-05,Green,False,224,2026-05-05T09:00:00
South West,2026-05-06,Green,False,225,2026-05-06T09:00:00
South West,2026-05-07,Green,False,226,2026-05-07T09:00:00
South West,2026-05-08,Green,False,227,2026-05-08T09:00:00
South West,2026-05-09,Green,False,228,2026-05-09T09:00:00
South West,2026-05-10,Green,False,229,2026-05-10T09:00:00
South West,2026-05-11,Green,False,230,2026-05-11T09:00:00
South West,2026-05-12,Green,False,231,2026-05-12T09:00:00
South West,2026-05-13,Green,False,232,2026-05-13T09:00:00
South West,2026-05-14,Green,False,233,2026-05-14T09:00:00
South West,2026-05-15,Green,False,234,2026-05-15T09:00:00
South West,2026-05-16,Green,False,235,2026-05-16T09:00:00
South West,2026-05-17,Green,False,236,2026-05-17T09:00:00
South West,2026-05-18,Green,False,237,2026-05-18T09:00:00
South West,2026-05-19,Green,False,238,2026-05-19T09:00:00
South West,2026-05-20,Green,False,239,2026-05-20T09:00:00
South West,2026-05-21,Green,False,240,2026-05-21T09:00:00
South West,2026-05-22,Green,False,241,2026-05-22T09:00:00
South West,2026-05-23,Green,False,242,2026-05-23T09:00:00
South West,2026-05-24,Green,False,243,2026-05-24T09:00:00
South West,2026-05-25,Green,False,244,2026-05-25T09:00:00
South West,2026-05-26,Green,False,245,2026-05-26T09:00:00
South West,2026-05-27,Green,False,246,2026-05-27T09:00:00
South West,2026-05-28,Green,False,247,2026-05-28T09:00:00
South West,2026-05-29,Green,False,248,2026-05-29T09:00:00
South West,2026-05-30,Green,False,249,2026-05-30T09:00:00
South West,2026-05-31,Green,False,250,2026-05-31T09:00:00
South West,2026-06-01,Green,True,251,2026-06-01T09:00:00
South West,2026-06-02,Green,True,252,2026-06-02T09:00:00
South West,2026-06-03,Green,True,253,2026-06-03T09:00:00
South West,2026-06-04,Green,True,254,2026-06-04T09:00:00
South West,2026-06-05,Green,True,255,2026-06-05T09:00:00
South West,2026-06-06,Yellow,True,1,2026-06-06T09:00:00
South West,2026-06-07,Green,True,1,2026-06-07T09:00:00
South West,2026-06-08,Green,True,2,2026-06-08T09:00:00
South West,2026-06-09,Green,True,3,2026-06-09T09:00:00
South West,2026-06-10,Green,True,4,2026-06-10T09:00:00
South West,2026-06-11,Green,True,5,2026-06-11T09:00:00
South West,2026-06-12,Green,True,6,2026-06-12T09:00:00
South West,2026-06-13,Green,True,7,2026-06-13T09:00:00
South West,2026-06-14,Green,True,8,2026-06-14T09:00:00
South West,2026-06-15,Green,True,9,2026-06-15T09:00:00
South West,2026-06-16,Green,True,10,2026-06-16T09:00:00
South West,2026-06-17,Green,True,11,2026-06-17T09:00:00
South West,2026-06-18,Green,True,12,2026-06-18T09:00:00
South West,2026-06-19,Green,True,13,2026-06-19T09:00:00
South West,2026-06-20,Green,True,14,2026-06-20T09:00:00
South West,2026-06-21,Yellow,True,1,2026-06-21T09:00:00
South West,2026-06-22,Yellow,True,2,2026-06-22T09:00:00
South West,2026-06-23,Green,True,1,2026-06-23T09:00:00
South West,2026-06-24,Green,True,2,2026-06-24T09:00:00
South West,2026-06-25,Green,True,3,2026-06-25T09:00:00
South West,2026-06-26,Green,True,4,2026-06-26T09:00:00
South West,2026-06-27,Green,True,5,2026-06-27T09:00:00
South West,2026-06-28,Green,True,6,2026-06-28T09:00:00
South West,2026-06-29,Green,True,7,2026-06-29T09:00:00
South West,2026-06-30,Green,True,8,2026-06-30T09:00:00
South West,2026-07-01,Green,True,9,2026-07-01T09:00:00
South West,2026-07-02,Green,True,10,2026-07-02T09:00:00
South West,2026-07-03,Green,True,11,2026-07-03T09:00:00
South West,2026-07-04,Yellow,True,1,2026-07-04T09:00:00
South West,2026-07-05,Green,True,1,2026-07-05T09:00:00
South West,2026-07-06,Yellow,True,1,2026-07-06T09:00:00
South West,2026-07-07,Yellow,True,2,2026-07-07T09:00:00
South West,2026-07-08,Green,True,1,2026-07-08T09:00:00
South West,2026-07-09,Green,True,2,2026-07-09T09:00:00
South West,2026-07-10,Green,True,3,2026-07-10T09:00:00
South West,2026-07-11,Green,True,4,2026-07-11T09:00:00
South West,2026-07-12,Green,True,5,2026-07-12T09:00:00
South West,2026-07-13,Yellow,True,1,2026-07-13T09:00:00
South West,2026-07-14,Green,True,1,2026-07-14T09:00:00
South West,2026-07-15,Yellow,True,1,2026-07-15T09:00:00
South West,2026-07-16,Green,True,1,2026-07-16T09:00:00
South West,2026-07-17,Green,True,2,2026-07-17T09:00:00
South West,2026-07-18,Green,True,3,2026-07-18T09:00:00
South West,2026-07-19,Yellow,True,1,2026-07-19T09:00:00
South West,2026-07-20,Green,True,1,2026-07-20T09:00:00
South West,2026-07-21,Green,True,2,2026-07-21T09:00:00
South West,2026-07-22,Yellow,True,1,2026-07-22T09:00:00
South West,2026-07-23,Yellow,True,2,2026-07-23T09:00:00
South West,2026-07-24,Yellow,True,3,2026-07-24T09:00:00
South West,2026-07-25,Green,True,1,2026-07-25T09:00:00
South West,2026-07-26,Green,True,2,2026-07-26T09:00:00
South West,2026-07-27,Green,True,3,2026-07-27T09:00:00
South West,2026-07-28,Green,True,4,2026-07-28T09:00:00
South West,2026-07-29,Green,True,5,2026-07-29T09:00:00
South West,2026-07-30,Green,True,6,2026-07-30T09:00:00
South West,2026-07-31,Green,True,7,2026-07-31T09:00:00
South West,2026-08-01,Green,True,8,2026-08-01T09:00:00
South West,2026-08-02,Green,True,9,2026-08-02T09:00:00
South West,2026-08-03,Green,True,10,2026-08-03T09:00:00
South West,2026-08-04,Green,True,11,2026-08-04T09:00:00
South West,2026-08-05,Green,True,12,2026-08-05T09:00:00
South West,2026-08-06,Green,True,13,2026-08-06T09:00:00
South West,2026-08-07,Green,True,14,2026-08-07T09:00:00
South West,2026-08-08,Green,True,15,2026-08-08T09:00:00
South West,2026-08-09,Green,True,16,2026-08-09T09:00:00
South West,2026-08-10,Green,True,17,2026-08-10T09:00:00
South West,2026-08-11,Green,True,18,2026-08-11T09:00:00
South West,2026-08-12,Green,True,19,2026-08-12T09:00:00
South West,2026-08-13,Green,True,20,2026-08-13T09:00:00
South West,2026-08-14,Green,True,21,2026-08-14T09:00:00
South West,2026-08-15,Green,True,22,2026-08-15T09:00:00
South West,2026-08-16,Amber,True,1,2026-08-16T09:00:00
South West,2026-08-17,Yellow,True,1,2026-08-17T09:00:00
South West,2026-08-18,Green,True,1,2026-08-18T09:00:00
South West,2026-08-19,Green,True,2,2026-08-19T09:00:00
South West,2026-08-20,Green,True,3,2026-08-20T09:00:00
South West,2026-08-21,Green,True,4,2026-08-21T09:00:00
South West,2026-08-22,Green,True,5,2026-08-22T09:00:00
South West,2026-08-23,Green,True,6,2026-08-23T09:00:00
South West,2026-08-24,Green,True,7,2026-08-24T09:00:00
South West,2026-08-25,Green,True,8,2026-08-25T09:00:00
South West,2026-08-26,Green,True,9,2026-08-26T09:00:00
South West,2026-08-27,Green,True,10,2026-08-27T09:00:00
South West,2026-08-28,Green,True,11,2026-08-28T09:00:00
South West,2026-08-29,Green,True,12,2026-08-29T09:00:00
South West,2026-08-30,Green,True,13,2026-08-30T09:00:00
South West,2026-08-31,Amber,True,1,2026-08-31T09:00:00
South West,2026-09-01,Yellow,True,1,2026-09-01T09:00:00
South West,2026-09-02,Green,True,1,2026-09-02T09:00:00
South West,2026-09-03,Green,True,2,2026-09-03T09:00:00
South West,2026-09-04,Green,True,3,2026-09-04T09:00:00
South West,2026-09-05,Yellow,True,1,2026-09-05T09:00:00
South West,2026-09-06,Yellow,True,2,2026-09-06T09:00:00
South West,2026-09-07,Green,True,1,2026-09-07T09:00:00
South West,2026-09-08,Green,True,2,2026-09-08T09:00:00
South West,2026-09-09,Green,True,3,2026-09-09T09:00:00
South West,2026-09-10,Green,True,4,2026-09-10T09:00:00
South West,2026-09-11,Green,True,5,2026-09-11T09:00:00
South West,2026-09-12,Green,True,6,2026-09-12T09:00:00
South West,2026-09-13,Green,True,7,2026-09-13T09:00:00
South West,2026-09-14,Green,True,8,2026-09-14T09:00:00
South West,2026-09-15,Green,True,9,2026-09-15T09:00:00
South West,2026-09-16,Green,True,10,2026-09-16T09:00:00
South West,2026-09-17,Green,True,11,2026-09-17T09:00:00
South West,2026-09-18,Green,True,12,2026-09-18T09:00:00
South West,2026-09-19,Green,True,13,2026-09-19T09:00:00
South West,2026-09-20,Green,True,14,2026-09-20T09:00:00
South West,2026-09-21,Yellow,True,1,2026-09-21T09:00:00
South West,2026-09-22,Green,True,1,2026-09-22T09:00:00
South West,2026-09-23,Green,True,2,2026-09-23T09:00:00
South West,2026-09-24,Green,True,3,2026-09-24T09:00:00
South West,2026-09-25,Green,True,4,2026-09-25T09:00:00
South West,2026-09-26,Green,True,5,2026-09-26T09:00:00
South West,2026-09-27,Green,True,6,2026-09-27T09:00:00
South West,2026-09-28,Green,True,7,2026-09-28T09:00:00
South West,2026-09-29,Green,True,8,2026-09-29T09:00:00
South West,2026-09-30,Yellow,True,1,2026-09-30T09:00:00
